ZIP_CODE,COUNTY,Y,STORE_TYPE,CITY,Ï»¿X,LATITUDE,ADDITONAL_ADDRESS,INCENTIVE_PROGRAM,GRANTEE_NAME,STORE_NAME,STATE,OBJECTID,STORE_STREET_ADDRESS,RECORD_ID,ZIP4,LONGITUDE,FOOD_COMPOSITE_KEY,TAX_OBJ_ID,ACCOUNT_NUM,APPRAISAL_YR_x,BLDG_CLASS_DESC,YEAR_BUILT,REMODEL_YR,GROSS_BLDG_AREA,FOUNDATION_TYP_DESC,FOUNDATION_AREA,BASEMENT_DESC,BASEMENT_AREA,NUM_STORIES,CONSTR_TYP_DESC,HEATING_TYP_DESC,AC_TYP_DESC,NUM_UNITS,NET_LEASE_AREA,PROPERTY_NAME,PROPERTY_QUAL_DESC,PROPERTY_COND_DESC,PHYS_DEPR_PCT,FUNCT_DEPR_PCT,EXTRNL_DEPR_PCT,TOT_DEPR_PCT,IMP_VAL,LAND_VAL,MKT_VAL,APPR_METHOD_DESC,COMPARABILITY_CD,PCT_COMPLETE,APPRAISAL_YR_y,DIVISION_CD,BIZ_NAME,OWNER_NAME1,OWNER_NAME2,EXCLUDE_OWNER,OWNER_ADDRESS_LINE1,OWNER_ADDRESS_LINE2,OWNER_ADDRESS_LINE3,OWNER_ADDRESS_LINE4,OWNER_CITY,OWNER_STATE,OWNER_ZIPCODE,OWNER_COUNTRY,STREET_NUM,STREET_HALF_NUM,FULL_STREET_NAME,BLDG_ID,UNIT_ID,PROPERTY_CITY,PROPERTY_ZIPCODE,MAPSCO,NBHD_CD,LEGAL1,LEGAL2,LEGAL3,LEGAL4,LEGAL5,DEED_TXFR_DATE,GIS_PARCEL_ID,PHONE_NUM,LMA,IMA,SNAP_COMPOSITE_KEY
75228,DALLAS,3871550.45782245,Convenience Store,DALLAS,-10761988.7704301,32.820862,,,,Tres Amigos,TX,258421.0,2308 OATES DR,1626508.0,3833,-96.67659,2308 OATES DR DALLAS,00000710305000000,00000710305000000,2024.0,SHOPPING CENTER,1956.0,1965.0,52378.0,CONCRETE BEAM,48120.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,48000.0,OATES PLAZA,LOW COST,AVERAGE,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,OATES PLAZA,LEGENDARY INVESTMENTS,,N,CORPORATION,4114 SURFSIDE CT,,,ARLINGTON,TEXAS,760164163,UNITED STATES OF AMERICA,2308.0,,OATES DR,,,DALLAS,752283833,38-V (DALLAS),UNASSIGNED,CLOVERDALE NO 1,BLK 7306 PT TR 2,290X749.72X275 217306 SQ FT,INT200600240214 DD06222006 CO-DC,7306 000   00200      3007306 000,06/30/2006,00000710305000000,,1DSJ16,360800,2308 OATES DR DALLAS
75052,DALLAS,3852171.94116013,Convenience Store,GRAND PRAIRIE,-10796344.6369567,32.67445,,,,QuikTrip 1929,TX,258596.0,4005 S BELT LINE RD,1625585.0,    ,-96.985214,4005 S BELT LINE RD GRAND PRAIRIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75216,DALLAS,3856154.97967999,Convenience Store,DALLAS,-10775597.1329016,32.704563,,,,BZ Mart,TX,258646.0,3602 S LANCASTER RD,1622630.0,5629,-96.798836,3602 S LANCASTER RD DALLAS,0040980A000010000,0040980A000010000,2024.0,CONVENIENCE STORE,1987.0,1987.0,2482.0,PIERS,2482.0,UNASSIGNED,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,2482.0,7 11,EXCELLENT,GOOD,60.0,0.0,0.0,60.0,,,,COST,B CLASS,1.0,2024.0,COM,7 11,MIRAMAR BRANDS HOLDINGS LLC,,N,,3304 ESSEX DR,,,RICHARDSON,TEXAS,750829708.0,UNITED STATES OF AMERICA,3602.0,,S LANCASTER RD,,,DALLAS,752165629,55-X (DALLAS),UNASSIGNED,SOUTHLAND LANCASTER,BLK A/4098 LT 1 LESS ROW,ACS 0.5124 CALC,INT201900324605 DD11212019 CO-DC,4098 A00   00100      8DA4098 A00,12/04/2019,0040980A000010000,,2DSN08,360600,3602 S LANCASTER RD DALLAS
75236,DALLAS,3854912.16132941,Convenience Store,DALLAS,-10785954.298325,32.695168,,,,Circle M Food Mart,TX,258729.0,3933 S COCKRELL HILL RD,1622414.0,1501,-96.891876,3933 S COCKRELL HILL RD DALLAS,00000656996200000,00000656996200000,2024.0,RETAIL STRIP,1973.0,1973.0,5240.0,CONCRETE SLAB,5240.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,5240.0,CIRCLE M,AVERAGE,AVERAGE,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,CIRCLE M,SILWAD INC &,,N,SAI E&E PROPERTIES INC,PO BOX 381926,,,DUNCANVILLE,TEXAS,751381926,UNITED STATES OF AMERICA,3933.0,,S COCKRELL HILL RD,,,DALLAS,752361501,62-H (DALLAS),UNASSIGNED,RED BIRD PLAZA REV,BLK 2/6963 LT 3,@EXCHANGE SERVICE DRIVE,INT200900000792 DD01022009 CO-DC,6963 002   00300      2006963 002,04/02/2018,00000656996200000,,2DSN05,360500,3933 S COCKRELL HILL RD DALLAS
75238,DALLAS,3879158.39388749,Grocery Store,DALLAS,-10764565.594003,32.878277,Ste 100,,,Zing Oriental Market,TX,258730.0,9658 PLANO RD,1626857.0,2923,-96.699738,9658 PLANO RD DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75080,DALLAS,3887340.41729322,Convenience Store,RICHARDSON,-10771651.3022309,32.939983,,,,Cerveceria El Rancho,TX,258751.0,1264 W SPRING VALLEY RD,1395153.0,6720,-96.76339,1264 W SPRING VALLEY RD RICHARDSON,42098400010040000,42098400010040000,2024.0,RETAIL STRIP,1989.0,2009.0,6480.0,CONCRETE SLAB,6480.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,6480.0,CHECKS CASHED/CERVECERIA EL RANCHO,VERY GOOD,EXCELLENT,0.0,0.0,0.0,0.0,,,,INCOME,B+ CLASS,1.0,2024.0,COM,CHECKS CASHED/CERVECERIA EL RANCHO,MY SPRING VALLEY LLC,,N,,1264 W SPRING VALLEY RD,,,RICHARDSON,TEXAS,750806720,UNITED STATES OF AMERICA,1264.0,,W SPRING VALLEY RD,,,RICHARDSON,750806720,16-K (DALLAS),UNASSIGNED,J B K,BLK 1 LOT 4 ACS 0.7595,,INT201900232118 DD08302019 CO-DC,0984000100400         2CR09840001,09/03/2019,42098400010040000,,3RSC01,362600,1264 W SPRING VALLEY RD RICHARDSON
75134,DALLAS,3844106.93828792,Farmers and Markets,LANCASTER,-10774611.9554081,32.613445,,,,Simply Grace Gardens NAFMNP,TX,258950.0,1839 KINGS CROSS DR,1624179.0,4142,-96.789986,1839 KINGS CROSS DR LANCASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75062,DALLAS,3873838.74767388,Convenience Store,IRVING,-10798984.2447224,32.838135,,,,Brake Time 103034,TX,258988.0,4125 W AIRPORT FWY,1630571.0,5914,-97.008926,4125 W AIRPORT FWY IRVING,32257500010010000,32257500010010000,2024.0,CONVENIENCE STORE,1997.0,1997.0,2046.0,CONCRETE SLAB,2046.0,NONE,0.0,1.0,D-WOOD FRAME,CENTRAL HEAT,CENTRAL A/C,0.0,3510.0,CHEVRON,VERY GOOD,GOOD,40.0,0.0,0.0,40.0,,,,COST,B CLASS,1.0,2024.0,COM,CHEVRON,ROBSTOWN TRAVEL CENTER LLC,,N,,16030 FLEETHAVEN LN,,,HOUSTON,TEXAS,770847546.0,UNITED STATES OF AMERICA,4125.0,,W AIRPORT FWY,,,IRVING,750625914,31-M (DALLAS),UNASSIGNED,LA QUINTA,BLK A LOT 1,ACS 0.87,INT 201600078984 DD03182016 CO-DC,2575000100100         1CI25750001,03/25/2016,32257500010010000,,1ISA07,361700,4125 W AIRPORT FWY IRVING
75062,DALLAS,3873838.74767388,Convenience Store,IRVING,-10798984.2447224,32.838135,,,,Brake Time 103034,TX,258988.0,4125 W AIRPORT FWY,1630571.0,5914,-97.008926,4125 W AIRPORT FWY IRVING,32257500010010001,32257500010010000,2024.0,DRIVE THRU CAR WASHES,1997.0,1997.0,1464.0,CONCRETE SLAB,1464.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",NONE,NONE,0.0,0.0,CHEVRON,VERY GOOD,GOOD,60.0,0.0,0.0,60.0,,,,COST,B CLASS,1.0,2024.0,COM,CHEVRON,ROBSTOWN TRAVEL CENTER LLC,,N,,16030 FLEETHAVEN LN,,,HOUSTON,TEXAS,770847546.0,UNITED STATES OF AMERICA,4125.0,,W AIRPORT FWY,,,IRVING,750625914,31-M (DALLAS),UNASSIGNED,LA QUINTA,BLK A LOT 1,ACS 0.87,INT 201600078984 DD03182016 CO-DC,2575000100100         1CI25750001,03/25/2016,32257500010010000,,1ISA07,361700,4125 W AIRPORT FWY IRVING
75137,DALLAS,3848517.05507607,Convenience Store,DUNCANVILLE,-10791574.1514982,32.646809,,,,Clark Loan Stop,TX,259091.0,602 S CLARK RD,1642939.0,2057,-96.94236,602 S CLARK RD DUNCANVILLE,22075600060010000,22075600060010000,2024.0,CONVENIENCE STORE,1980.0,2000.0,2187.0,CONCRETE SLAB,2187.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,2187.0,SHELL,VERY GOOD,GOOD,25.0,0.0,0.0,25.0,,,,COST,B CLASS,1.0,2024.0,COM,SHELL,SE PINNACLE CSTORE,,N,DUNCANVILLE LLC,238 MATHIS FERRY RD STE 102,,,MT PLEASANT,SOUTH CAROLINA,294642981,UNITED STATES OF AMERICA,602.0,,S CLARK RD,,,DUNCANVILLE,751372057,71B-C (DALLAS),UNASSIGNED,GREENE CENTER,BLK 6 LT 1  LESS ROW  ACS 0.515,,INT202400001616 DD12282023 CO-DC,0756000600100         5CV07560006,01/03/2024,22075600060010000,,2US004,361900,602 S CLARK RD DUNCANVILLE
75180,DALLAS,3856294.2840262,Convenience Store,BALCH SPRINGS,-10752059.6284488,32.705616,,,,Miracle Mart,TX,259092.0,4290 S BELT LINE RD,1647081.0,3147,-96.587395,4290 S BELT LINE RD BALCH SPRINGS,12470390000010000,12470390000010000,2024.0,CONVENIENCE STORE,2016.0,2016.0,14093.0,CONCRETE SLAB,13176.0,UNASSIGNED,0.0,2.0,A-STRUCTURAL STEEL FRAME,CENTRAL HEAT,CENTRAL A/C,0.0,19366.0,FOX,AVERAGE,GOOD,5.0,0.0,5.0,10.0,,,,COST,A CLASS,1.0,2024.0,COM,FOX,MOUNTAIN BSTX001 LLC,,N,STE 4140,30 N LA SALLE ST,,,CHICAGO,ILLINOIS,606022900,UNITED STATES OF AMERICA,4290.0,,S BELT LINE RD,,,BALCH SPRINGS,751803147,60-W (DALLAS),UNASSIGNED,LUCKY TEXAN,LT 1 ACS 4.653,,INT202100284205 DD09172021 CO-DC,4703900000100         3CB47039000,09/23/2021,12470390000010000,,3MSG02,362200,4290 S BELT LINE RD BALCH SPRINGS
75180,DALLAS,3856294.2840262,Convenience Store,BALCH SPRINGS,-10752059.6284488,32.705616,,,,Miracle Mart,TX,259092.0,4290 S BELT LINE RD,1647081.0,3147,-96.587395,4290 S BELT LINE RD BALCH SPRINGS,12470390000010001,12470390000010000,2024.0,LAUNDROMAT,2016.0,2016.0,5273.0,CONCRETE SLAB,5273.0,UNASSIGNED,0.0,1.0,A-STRUCTURAL STEEL FRAME,CENTRAL HEAT,CENTRAL A/C,0.0,0.0,FOX,AVERAGE,EXCELLENT,11.0,0.0,0.0,11.0,,,,COST,A CLASS,1.0,2024.0,COM,FOX,MOUNTAIN BSTX001 LLC,,N,STE 4140,30 N LA SALLE ST,,,CHICAGO,ILLINOIS,606022900,UNITED STATES OF AMERICA,4290.0,,S BELT LINE RD,,,BALCH SPRINGS,751803147,60-W (DALLAS),UNASSIGNED,LUCKY TEXAN,LT 1 ACS 4.653,,INT202100284205 DD09172021 CO-DC,4703900000100         3CB47039000,09/23/2021,12470390000010000,,3MSG02,362200,4290 S BELT LINE RD BALCH SPRINGS
75248,DALLAS,3889244.13315966,Specialty Store,DALLAS,-10776134.6947226,32.954334,,,,Addison 9068,TX,259160.0,15114 PRESTON RD,1650424.0,4852,-96.803665,15114 PRESTON RD DALLAS,00000796934100000,00000796934100000,2024.0,BANK,2008.0,2008.0,2503.0,CONCRETE SLAB,2503.0,NONE,0.0,1.0,D-WOOD FRAME,CENTRAL HEAT,CENTRAL A/C,0.0,2503.0,CHASE BANK,GOOD,EXCELLENT,4.0,0.0,0.0,4.0,,,,COST,A CLASS,1.0,2024.0,COM,CHASE BANK,INTERCITY INVESTMENT,,N,PROPERTIES INC,4301 WESTSIDE DR STE 100,,,DALLAS,TEXAS,752096570.0,UNITED STATES OF AMERICA,15114.0,,PRESTON RD,,,DALLAS,752484852,15-B (DALLAS),UNASSIGNED,PRESTON BEND VILLAGE,BLK A/8189  LT 1  ACS 0.508,,INT201800288397 DD10292018 CO-DC,8189 000   00000      3008189 000,10/30/2018,00000796934100000,,1DSB04,2110BK,15114 PRESTON RD DALLAS
75051,DALLAS,3859800.18843519,Convenience Store,GRAND PRAIRIE,-10798604.6452588,32.732113,,,,Star Mart,TX,259185.0,1033 SW 3RD ST,1642995.0,3034,-97.005516,1033 SW 3RD ST GRAND PRAIRIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75039,DALLAS,3882809.67272432,Specialty Store,IRVING,-10793331.3296604,32.905819,,,,Las Colinas 9073,TX,259353.0,7201 STATE HIGHWAY 161,1650423.0,2805,-96.958145,7201 STATE HIGHWAY 161 IRVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75254,DALLAS,3887983.62140231,Convenience Store,DALLAS,-10778233.2897631,32.944832,Ste 115,,,Flamingo Beer Wine Beverages,TX,259881.0,14444 DALLAS PKWY,1267991.0,8362,-96.822517,14444 DALLAS PKWY DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75088,DALLAS,3883098.46146729,Convenience Store,ROWLETT,-10750007.676275,32.907997,,,,EZ Fuel Stop,TX,259906.0,3501 LAKEVIEW PKWY,1643113.0,4004,-96.568962,3501 LAKEVIEW PKWY ROWLETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75216,DALLAS,3857262.31604282,Convenience Store,DALLAS,-10777395.0539974,32.712933,,,,S & K Grocery,TX,259907.0,2801 S MARSALIS AVE,1621615.0,4307,-96.814987,2801 S MARSALIS AVE DALLAS,00000305212000000,00000305212000000,2024.0,FREE STANDING RETAIL STORE,1977.0,1990.0,2496.0,CONCRETE BEAM,2496.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,2496.0,S AND K GROCERY,GOOD,GOOD,43.0,0.0,0.0,43.0,,,,INCOME,C CLASS,1.0,2024.0,COM,S AND K GROCERY,SONGJINPO LLC,,N,,2968 PRIMROSE LN,,,FARMERS BRANCH,TEXAS,752346437,UNITED STATES OF AMERICA,2801.0,,S MARSALIS AVE,,,DALLAS,752164307,55-S (DALLAS),UNASSIGNED,FREEMONT,BLK 7/4117 LOTS 13 & 14,,INT201700334197 DD11292017 CO-DC,4117 007   01300      2004117 007,11/29/2017,00000305212000000,,2DSN07,360600,2801 S MARSALIS AVE DALLAS
75235,DALLAS,3874315.85647884,Convenience Store,DALLAS,-10782218.3048945,32.841736,,,,1 Stop Mart,TX,259910.0,8460 DENTON DR,1366471.0,3135,-96.858315,8460 DENTON DR DALLAS,00000214918000000,00000214918000000,2024.0,CONVENIENCE STORE,1979.0,1984.0,2525.0,CONCRETE SLAB,2525.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,2525.0,ONE STOP FOOD STORE & SHAMROCK,GOOD,GOOD,80.0,0.0,0.0,80.0,,,,COST,C CLASS,1.0,2024.0,COM,ONE STOP FOOD STORE & SHAMROCK,RED BARN HOLDINGS LP,,N,,PO BOX 35828,,,DALLAS,TEXAS,752350828,UNITED STATES OF AMERICA,8460.0,,DENTON DR,,,DALLAS,752353135,33-H (DALLAS),UNASSIGNED,LOVE FIELD ACRES,BLK 29/2381 PT LT 5 (5.2),ACS 0.3307;  @BROOKFIELD,INT201300001594 DD12312012 CO-DC,2381 029   00502      1002381 029,01/03/2013,00000214918000000,,1DSH06,360200,8460 DENTON DR DALLAS
75215,DALLAS,3863454.06931321,Convenience Store,DALLAS,-10771197.675306,32.75972,,,,Myrtle Management Group LLC,TX,260002.0,3945 MYRTLE ST,1631786.0,3819,-96.759315,3945 MYRTLE ST DALLAS,00000171883000000,00000171883000000,2024.0,FREE STANDING RETAIL STORE,1923.0,1923.0,1788.0,CONCRETE SLAB,1788.0,UNASSIGNED,0.0,1.0,D-WOOD FRAME,HEATERS,UNASSIGNED,0.0,1788.0,GROCERY,AVERAGE,AVERAGE,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,GROCERY,KUMSA YOHANNES D,,N,,3945 MYRTLE ST,,,DALLAS,TEXAS,752153819,UNITED STATES OF AMERICA,3945.0,,MYRTLE ST,,,DALLAS,752153819,46-Y (DALLAS),UNASSIGNED,GREERS,BLK C/1721 LOT 12,MYRTLE & EUGENE,VOL2003143/3535 DD06132003 CO-DC,1721C000   012        1001721C000,07/21/2003,00000171883000000,,2DSK14,360600,3945 MYRTLE ST DALLAS
75243,DALLAS,3882063.07138842,Grocery Store,DALLAS,-10766781.4084672,32.900188,Ste 101,,,Aso Rock Market Inc,TX,260278.0,10061 WHITEHURST DR,1413573.0,0621,-96.719643,10061 WHITEHURST DR DALLAS,0081000A000050000,0081000A000050000,2024.0,SHOPPING CENTER,1981.0,1981.0,30527.0,CONCRETE SLAB,30527.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,38506.0,SKILLMAN CROSSING SC,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,SKILLMAN CROSSING SC,ARIAN JACK THE & SYLVIA ARIAN INTER VIVOS TRUST,,N,%GREENBERG TRAURIG LLP,1840 CENTURY PARK E STE 1900,,,LOS ANGELES,CALIFORNIA,900672121,UNITED STATES OF AMERICA,10061.0,,WHITEHURST DR,,,DALLAS,752430623,27-C (DALLAS),UNASSIGNED,SKILLMANS CROSSING RE-SUB #1,BLK A/8100 LT 5 ACS 2.954,,INT202000082016 DD03162020 CO-DC,8100 00A   00500      3DA8100 A00,03/23/2020,0081000A000050000,,1DSE11,361000,10061 WHITEHURST DR DALLAS
75243,DALLAS,3882063.07138842,Grocery Store,DALLAS,-10766781.4084672,32.900188,Ste 101,,,Aso Rock Market Inc,TX,260278.0,10061 WHITEHURST DR,1413573.0,0621,-96.719643,10061 WHITEHURST DR DALLAS,0081000A000050001,0081000A000050000,2024.0,SHOPPING CENTER,1981.0,1981.0,6660.0,CONCRETE SLAB,6660.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,0.0,SKILLMAN CROSSING SC,GOOD,GOOD,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,SKILLMAN CROSSING SC,ARIAN JACK THE & SYLVIA ARIAN INTER VIVOS TRUST,,N,%GREENBERG TRAURIG LLP,1840 CENTURY PARK E STE 1900,,,LOS ANGELES,CALIFORNIA,900672121,UNITED STATES OF AMERICA,10061.0,,WHITEHURST DR,,,DALLAS,752430623,27-C (DALLAS),UNASSIGNED,SKILLMANS CROSSING RE-SUB #1,BLK A/8100 LT 5 ACS 2.954,,INT202000082016 DD03162020 CO-DC,8100 00A   00500      3DA8100 A00,03/23/2020,0081000A000050000,,1DSE11,361000,10061 WHITEHURST DR DALLAS
75063,DALLAS,3884785.45852345,Super Store,IRVING,-10794894.0326721,32.920719,,,,India Cash & Carry,TX,260872.0,1900 MARKET PLACE BLVD,1634192.0,3901,-96.972183,1900 MARKET PLACE BLVD IRVING,322799000A0020000,322799000A0020000,2024.0,FREE STANDING RETAIL STORE,2005.0,2005.0,45870.0,CONCRETE SLAB,45870.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,45870.0,SPECS - NEW LEASE 2021-2022 100% OCC,VERY GOOD,GOOD,17.0,0.0,0.0,17.0,,,,INCOME,A CLASS,1.0,2024.0,COM,SPECS - NEW LEASE 2021-2022 100% OCC,BB HUNTER PLAZA LLC,,N,,4683 CHABOT DR STE 220,,,PLEASANTON,CALIFORNIA,945883829,UNITED STATES OF AMERICA,1900.0,,MARKET PLACE BLVD,,,IRVING,750633901,11A-V (DALLAS),UNASSIGNED,MARKET PLACE SHOPPING CENTER 1ST,BLK A PT LOT 2 ACS 3.1786,JURIS SPLIT SEE 322799000A0020100,INT201900143592 DD05282019 CO-DC,2799000A00200         1CI2799000A,06/05/2019,322799000A0020000,,1ISB03,361600,1900 MARKET PLACE BLVD IRVING
75063,DALLAS,3884785.45852345,Super Store,IRVING,-10794894.0326721,32.920719,,,,India Cash & Carry,TX,260872.0,1900 MARKET PLACE BLVD,1634192.0,3901,-96.972183,1900 MARKET PLACE BLVD IRVING,322799000A0020100,322799000A0020100,2024.0,LAND ONLY,0.0,0.0,0.0,UNASSIGNED,0.0,UNASSIGNED,0.0,0.0,UNASSIGNED,UNASSIGNED,UNASSIGNED,0.0,0.0,BEST BUY PARKING LOT,UNASSIGNED,UNASSIGNED,0.0,0.0,0.0,0.0,,,,COST,UNASSIGNED,0.0,2024.0,COM,BEST BUY PARKING LOT,BB HUNTER PLAZA LLC,,N,,4683 CHABOT DR STE 220,,,PLEASANTON,CALIFORNIA,945883829,UNITED STATES OF AMERICA,1900.0,,MARKET PLACE BLVD,,,IRVING,750633901,11A-V (DALLAS),UNASSIGNED,MARKET PLACE SHOPPING CENTER 1ST,BLK A LOT 2.1 ACS 1.4048,JURIS SPLIT SEE 322799000A0020000,INT201900143592 DD05282019 CO-DC,2799000A00201         1CI2799000A,06/05/2019,322799000A0020100,,1ISB03,361600,1900 MARKET PLACE BLVD IRVING
75219,DALLAS,3870608.53715204,Grocery Store,DALLAS,-10778484.7604928,32.813751,Ste 100,,,Bag's African And Caribbean Food Market Llc,TX,261011.0,4636 MAPLE AVE,1626627.0,1001,-96.824776,4636 MAPLE AVE DALLAS,00000210277000000,00000210277000000,2024.0,RETAIL STRIP,1970.0,1980.0,5680.0,PIERS,5680.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,5680.0,AB NAILS/WASH & DRY,AVERAGE,AVERAGE,0.0,0.0,0.0,0.0,,,,INCOME,C CLASS,1.0,2024.0,COM,AB NAILS/WASH & DRY,A & S MAPLE LLC,,N,,4425 CASTLEGLEN DR,,,PLANO,TEXAS,750933283.0,UNITED STATES OF AMERICA,4636.0,,MAPLE AVE,,,DALLAS,752191001,34-Z (DALLAS),UNASSIGNED,MAPLEWOOD NO 1,BLK 2/2285 LTS 9 & 10 ACS 0.4063,,INT201200082790 DD03202012 CO-DC,2285 002   00900      3002285 002,03/23/2012,00000210277000000,,1DSH9B,360200,4636 MAPLE AVE DALLAS
75204,DALLAS,3868569.44639286,Convenience Store,DALLAS,-10775904.5973352,32.798355,,,,Seven Eleven 35832,TX,261221.0,2711 MCKINNEY AVE,1157354.0,8629,-96.801598,2711 MCKINNEY AVE DALLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75215,DALLAS,3865006.38826172,Convenience Store,DALLAS,-10773715.9448267,32.771446,,,,South Central 1st Gas Beer & Wine,TX,261261.0,2111 S CESAR CHAVEZ BLVD,1625230.0,1306,-96.781937,2111 S CESAR CHAVEZ BLVD DALLAS,00000134017000000,00000134017000000,2024.0,MINI-MART/GAS SERVICE STATION,1963.0,1980.0,1682.0,CONCRETE BEAM,1682.0,NONE,0.0,1.0,"C-MASONRY, BLOCK, TILT-WALL",CENTRAL HEAT,CENTRAL A/C,0.0,1682.0,SOUTH CENTRALS 1ST GAS,AVERAGE,AVERAGE,80.0,0.0,0.0,80.0,,,,INCOME,C CLASS,1.0,2024.0,COM,SOUTH CENTRALS 1ST GAS,GUERRA MARIA,,N,,3118 SALERNO DR,,,DALLAS,TEXAS,752242520,UNITED STATES OF AMERICA,2111.0,,S CESAR CHAVEZ BLVD,,,DALLAS,752151306,45-V (DALLAS),UNASSIGNED,S Q RICHARDSON SOUTHSIDE,"BLK 4/925 LTS 8,9, PT 12, &",PT ALLEY 15.74X119.72X130.86X100,INT201500161263 DD06192015 CO-DC,0925 004   00800      2DA0925 004,06/19/2015,00000134017000000,,2DSK09,690600,2111 S CESAR CHAVEZ BLVD DALLAS
75041,DALLAS,3878758.36268197,Convenience Store,GARLAND,-10760523.6946118,32.875259,,,,Ak Conoco,TX,261311.0,3321 S GARLAND AVE,1479763.0,4003,-96.663429,3321 S GARLAND AVE GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75150,DALLAS,3868520.44686842,Convenience Store,MESQUITE,-10754714.4869847,32.797985,,,,Raceway6828,TX,261347.0,2400 N GALLOWAY AVE,879588.0,4853,-96.611244,2400 N GALLOWAY AVE MESQUITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75043,DALLAS,3875622.47317852,Convenience Store,GARLAND,-10750038.289135,32.851597,,,,7-Eleven Inc. 39444K,TX,261351.0,501 E INTERSTATE 30,1162984.0,4011,-96.569237,501 E INTERSTATE 30 GARLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75208,DALLAS,3860442.81459266,Grocery Store,DALLAS,-10781994.8866765,32.736969,,,,La Guadalupana,TX,261452.0,902 S HAMPTON RD,1412963.0,7823,-96.856308,902 S HAMPTON RD DALLAS,00000271762000000,00000271762000000,2024.0,LAND ONLY,0.0,0.0,0.0,UNASSIGNED,0.0,UNASSIGNED,0.0,0.0,UNASSIGNED,UNASSIGNED,UNASSIGNED,0.0,0.0,VACANT,UNASSIGNED,UNASSIGNED,0.0,0.0,0.0,0.0,,,,COST,UNASSIGNED,0.0,2024.0,COM,VACANT,TEXAS HAMPTONS LLC,,N,,966 ROCKPORT LN,,,ALLEN,TEXAS,750135674,UNITED STATES OF AMERICA,902.0,,S HAMPTON RD,,,DALLAS,752087823,53-M (DALLAS),UNASSIGNED,SUNSET HILL,BLK 1/3450 PT LT 14  ACS 0.130,,INT202000170189 DD06252020 CO-DC,3450 001   01400      2003450 001,07/07/2020,00000271762000000,,2DSL6B,UNASSIGNED,902 S HAMPTON RD DALLAS
