ZIP_CODE,COUNTY,Y,STORE_TYPE,CITY,Ï»¿X,LATITUDE,ADDITONAL_ADDRESS,INCENTIVE_PROGRAM,GRANTEE_NAME,STORE_NAME,STATE,OBJECTID,STORE_STREET_ADDRESS,RECORD_ID,ZIP4,LONGITUDE
75201,DALLAS,3866318.06256429,Convenience Store,DALLAS,-10775664.1472351,32.781353,,,,7-eleven Convenience Store 37014A,TX,102845.0,1502 ELM ST,1153484.0,3509,-96.799438
75180,DALLAS,3858107.63949623,Convenience Store,BALCH SPRINGS,-10757537.5492712,32.719322,,,,Country Boys Beer & Wine,TX,102923.0,10956 ELAM RD,1152086.0,2604,-96.636604
75050,DALLAS,3861604.55345952,Discount Retail,GRAND PRAIRIE,-10797806.2618708,32.745747,,,,DOLLAR TREE 6362,TX,103156.0,430 E MAIN ST,1237709.0,5727,-96.998344
75044,DALLAS,3890715.87450012,Convenience Store,GARLAND,-10758301.9802145,32.965427,,,,7-eleven Convenience Store 35391,TX,103217.0,5401 N PRESIDENT GEORGE BUSH HWY,1070657.0,4801,-96.643471
75040,DALLAS,3887706.25271446,Discount Retail,GARLAND,-10755890.8000439,32.942741,Ste 129,,,Dollar Tree 6230,TX,103266.0,3046 LAVON DR,1236322.0,8795,-96.621811
75219,DALLAS,3869322.74042215,Convenience Store,DALLAS,-10777220.1710774,32.804043,,,,7-eleven Convenience Store 35405,TX,103652.0,3716 MAPLE AVE,1071494.0,3910,-96.813416
75115,DALLAS,3841160.59455264,Convenience Store,DESOTO,-10778455.0381887,32.591148,,,,Quiktrip 974,TX,103660.0,1235 E BELT LINE RD,1071535.0,5285,-96.824509
75223,DALLAS,3866888.3494812,Convenience Store,DALLAS,-10770850.3584947,32.78566,,,,Dollar Stuff & More,TX,103825.0,4702 E GRAND AVE,1071011.0,2908,-96.756195
75203,DALLAS,3866647.89079985,Convenience Store,DALLAS,-10775787.3779114,32.783844,,,,7-Eleven 34530,TX,104183.0,511 N AKARD,1018789.0,    ,-96.800545
75063,DALLAS,3887478.10165655,Grocery Store,IRVING,-10792641.7054149,32.941021,Unit 150,,,Irving Subzi Mandi Inc,TX,104355.0,10010 N MACARTHUR BLVD,1238904.0,5001,-96.95195
75150,DALLAS,3872373.09401088,Convenience Store,MESQUITE,-10756429.2524209,32.827072,Ste 100,,,Galloway Beer & Wine,TX,104567.0,4701 N GALLOWAY AVE,1649007.0,7533,-96.626648
75209,DALLAS,3875620.48551624,Convenience Store,DALLAS,-10778297.8550677,32.851582,,,,7-Eleven 12205,TX,104848.0,5123 W LOVERS LN,1020224.0,3331,-96.823097
75006,DALLAS,3889354.51066846,Discount Retail,CARROLLTON,-10785432.8778301,32.955166,Ste 113,,,Dollar Tree 5353,TX,105080.0,1927 E BELT LINE RD,1116239.0,5874,-96.887192
75227,DALLAS,3866449.93978727,Convenience Store,DALLAS,-10762665.7042536,32.782349,,,,Discount Tobacco And Grocery,TX,105201.0,4864 S BUCKNER BLVD,1117715.0,2303,-96.682671
75233,DALLAS,3854446.81607157,Convenience Store,DALLAS,-10784648.07542,32.69165,,,,V Mart,TX,105349.0,3633 W LEDBETTER DR,1604144.0,3723,-96.880142
75218,DALLAS,3870448.40091601,Convenience Store,DALLAS,-10767626.4347218,32.812542,,,,7-eleven 27693,TX,105370.0,7815 GARLAND RD,1115397.0,4414,-96.727234
75150,DALLAS,3867596.51292539,Convenience Store,MESQUITE,-10753067.7377574,32.791008,,,,7-eleven Convenience Store 35389,TX,105398.0,105 US HIGHWAY 80 E,1115726.0,5823,-96.596451
75088,DALLAS,3884339.35271506,Pharmacy,ROWLETT,-10744294.426049,32.917355,,,,CVS/ PHARMACY 10068,TX,105439.0,8626 LAKEVIEW PKWY,1083386.0,9306,-96.517639
75234,DALLAS,3883883.05334661,Convenience Store,DALLAS,-10783925.3892858,32.913914,,,,7-Eleven Convenience 34117,TX,105536.0,12103 WEBB CHAPEL RD,1020663.0,7857,-96.87365
75205,DALLAS,3874439.21100163,Convenience Store,UNIVERSITY PARK,-10774312.0606999,32.842667,,,,7-eleven Store 25170A,TX,105761.0,6229 HILLCREST ROAD,1082876.0,    ,-96.787292
75220,DALLAS,3877057.12295842,Super Store,DALLAS,-10782106.0948478,32.862423,,,,Walmart Supercenter 5889,TX,105841.0,9410 WEBB CHAPEL RD,1084753.0,4936,-96.857307
75146,DALLAS,3842936.87573089,Discount Retail,LANCASTER,-10777793.3551355,32.604591,,,,Family Dollar 8874,TX,105846.0,3155 W PLEASANT RUN RD,1084754.0,1014,-96.818565
75116,DALLAS,3848677.95153509,Convenience Store,DUNCANVILLE,-10785969.6604147,32.648026,,,,RaceTrac 634,TX,106402.0,519 S COCKRELL HILL RD,1085162.0,4937,-96.892014
75063,DALLAS,3886445.90622016,Convenience Store,IRVING,-10792718.1819051,32.933239,,,,Chilly Mart,TX,106500.0,9401 N MACARTHUR BLVD,1447920.0,4706,-96.952637
75205,DALLAS,3871752.07122646,Supermarket,DALLAS,-10774548.1693399,32.822384,Ste 100,,,DALLAS (KNOX & COLE) 400,TX,106514.0,4525 COLE AVE,1239406.0,4277,-96.789413
75216,DALLAS,3857520.18024758,Convenience Store,DALLAS,-10771896.6503886,32.714882,,,,Jeremy's Grocery,TX,106639.0,3444 E ILLINOIS AVE,1447690.0,3958,-96.765594
75217,DALLAS,3860051.62366009,Discount Retail,DALLAS,-10758564.3602543,32.734013,,,,DOLLARTREE 6254,TX,106679.0,10304 LAKE JUNE RD,1239158.0,3377,-96.645828
75231,DALLAS,3878303.87059231,Convenience Store,DALLAS,-10771733.6786541,32.87183,,,,Park Lane Mart,TX,106955.0,8209 PARK LN,1448096.0,6022,-96.76413
75220,DALLAS,3877445.8310835,Convenience Store,DALLAS,-10782676.0506406,32.865356,,,,Lindas Liquor Beer Wine,TX,107186.0,9740 WEBB CHAPEL RD,1656414.0,3556,-96.862427
75230,DALLAS,3883157.59906506,Supermarket,DALLAS,-10776351.3224517,32.908443,Ste 224,,,Vitamin Cottage Natural Food Markets Inc U039,TX,107264.0,11661 PRESTON RD,964690.0,6173,-96.805611
75062,DALLAS,3873907.51056511,Supermarket,IRVING,-10795717.0176676,32.838654,,,,India Import Supermarket,TX,107269.0,2521 W AIRPORT FWY,964736.0,6018,-96.979576
75237,DALLAS,3848566.36821988,Pharmacy,DALLAS,-10782213.9634344,32.647182,,,,CVS/ PHARMACY INC 296,TX,107656.0,2420 W WHEATLAND RD,965542.0,3609,-96.858276
75231,DALLAS,3877029.29232088,Convenience Store,DALLAS,-10770109.7499224,32.862213,,,,Quiktrip 904,TX,107854.0,6060 SKILLMAN ST,965921.0,7721,-96.749542
75226,DALLAS,3867703.64158215,Convenience Store,DALLAS,-10772148.9003548,32.791817,,,,7-Eleven Convenience Store 18765A,TX,108263.0,111 N CARROLL AVE,1156152.0,1010,-96.76786
75246,DALLAS,3868004.11022088,Convenience Store,DALLAS,-10773119.717634,32.794086,,,,7-Eleven Convenience Store 17718A,TX,108264.0,4104 GASTON AVE,1156154.0,1409,-96.776581
75149,DALLAS,3864460.02174849,Convenience Store,MESQUITE,-10756578.754497,32.767319,,,,SIA Food Mart,TX,108659.0,1919 W SCYENE RD,1245703.0,3641,-96.627991
75228,DALLAS,3875460.14853196,Convenience Store,DALLAS,-10760807.3366743,32.850372,,,,7-Eleven 21104,TX,109241.0,11437 SHILOH RD,1023679.0,2150,-96.665977
75224,DALLAS,3857608.4295789,Grocery Store,DALLAS,-10779085.9970626,32.715549,,,,Ann's Health Food Center & Market,TX,109351.0,2634 S ZANG BLVD,1025752.0,2816,-96.830177
75235,DALLAS,3871652.05888929,Convenience Store,DALLAS,-10779728.9784414,32.821629,,,,Racetrac 498,TX,109379.0,2506 INWOOD RD,1025887.0,7422,-96.835953
75050,DALLAS,3862873.35917923,Convenience Store,GRAND PRAIRIE,-10797357.8669619,32.755333,,,,Racetrac 516,TX,109381.0,702 N BELT LINE RD,1025890.0,5862,-96.994316
75216,DALLAS,3853804.51629986,Pharmacy,DALLAS,-10774550.7296881,32.686794,,,,CVS Pharmacy 10056,TX,109471.0,5050 S LANCASTER RD,1119964.0,    ,-96.789436
75232,DALLAS,3853403.49346424,Super Store,DALLAS,-10778548.4352415,32.683762,,,,Walmart Supercenter 3014,TX,109511.0,200 SHORT BLVD,1118472.0,1300,-96.825348
75206,DALLAS,3870044.16264033,Discount Retail,DALLAS,-10772442.7838105,32.80949,Ste 700,,,Dollar Tree 5319,TX,109799.0,5334 ROSS AVE,1119472.0,7463,-96.7705
75149,DALLAS,3862035.63560219,Convenience Store,MESQUITE,-10756020.7098897,32.749004,,,,Jaxx Fuel #10,TX,110024.0,1701 W BRUTON RD,1521192.0,5627,-96.622978
75220,DALLAS,3875561.78337489,Convenience Store,DALLAS,-10784395.0462175,32.851139,,,,Racetrac 504,TX,110168.0,9620 HARRY HINES BLVD,1025894.0,5706,-96.877869
75232,DALLAS,3848195.26872652,Convenience Store,DALLAS,-10781986.4263952,32.644375,,,,QuikTrip 923,TX,110775.0,8414 S HAMPTON RD,1074377.0,5124,-96.856232
75048,DALLAS,3891904.36121395,Other,SACHSE,-10753199.3173955,32.974384,Ste 114,,,Wohemiya Ethiopian Grocery ,TX,110778.0,5634 HIGHWAY 78,1521080.0,3773,-96.597633
75042,DALLAS,3884325.16353983,Other,GARLAND,-10764618.2481221,32.917248,,,,1 Star Beverage,TX,111044.0,510 N PLANO RD,1087515.0,5908,-96.700211
75104,DALLAS,3843425.42291113,Convenience Store,CEDAR HILL,-10789804.1715946,32.608288,,,,Doc 's Mart 1,TX,111340.0,1030 N HIGHWAY 67,1090130.0,4700,-96.92646
75040,DALLAS,3883732.81393157,Convenience Store,GARLAND,-10756801.2821591,32.912781,,,,Quiktrip #938 938,TX,111895.0,131 LAVON DR,968653.0,6519,-96.62999
75220,DALLAS,3876599.11856133,Convenience Store,DALLAS,-10783290.8681883,32.858967,,,,Mercado Durango,TX,111896.0,3064 WEBB CHAPEL EXT,1090868.0,6206,-96.86795
75180,DALLAS,3857531.29407008,Discount Retail,BALCH SPRINGS,-10754081.746999,32.714966,,,,Family Dollar 8159,TX,111941.0,4025 PIONEER RD,967225.0,3012,-96.60556
75040,DALLAS,3886274.94352536,Super Store,GARLAND,-10756993.9761977,32.93195,,,,Walmart Neighborhood Market 2433,TX,112021.0,101 W BUCKINGHAM RD,1125308.0,4646,-96.631721
75217,DALLAS,3860107.0724652,Grocery Store,DALLAS,-10764914.5806066,32.734432,,,,Grocery Services North 3,TX,112616.0,6921 LAKE JUNE RD,1124481.0,1325,-96.702873
75211,DALLAS,3862903.67135524,Grocery Store,DALLAS,-10783962.6813152,32.755562,Ste 312,,,Grocery Services North 4,TX,112617.0,1050 N WESTMORELAND RD,1124484.0,2411,-96.873985
75150,DALLAS,3872004.15907439,Convenience Store,MESQUITE,-10756083.605402,32.824287,,,,QuikTrip 980,TX,112625.0,4451 N GALLOWAY AVE,1124569.0,4220,-96.623543
75060,DALLAS,3869943.10524051,Convenience Store,IRVING,-10789784.6906837,32.808727,,,,QuikTrip 998,TX,112626.0,1501 E STATE HIGHWAY 356,1124570.0,3209,-96.926285
75080,DALLAS,3888796.26585285,Discount Retail,RICHARDSON,-10768767.0142245,32.950958,,,,DOLLARTREE 6928,TX,112830.0,524 W BELT LINE RD,1075799.0,    ,-96.73748
75215,DALLAS,3862439.59915471,Convenience Store,DALLAS,-10770860.5998878,32.752056,,,,Allens Grocery,TX,112954.0,2500 LAWRENCE ST,824557.0,4637,-96.756287
75204,DALLAS,3869656.22880377,Super Store,DALLAS,-10774492.175636,32.806561,,,,Kroger 529,TX,113151.0,4241 CAPITOL AVE,1077073.0,    ,-96.78891
75149,DALLAS,3863042.52594381,Convenience Store,MESQUITE,-10755971.5066747,32.756611,,,,Family Stop Food Store 2,TX,113314.0,901 RODEO CENTER BLVD,1093090.0,3917,-96.622536
75041,DALLAS,3876424.1910357,Supermarket,GARLAND,-10758645.9574411,32.857647,,,,WinCo Foods 131,TX,113602.0,1122 W CENTERVILLE RD,1208585.0,5998,-96.646561
75150,DALLAS,3870266.54495416,Convenience Store,MESQUITE,-10754737.4187998,32.811169,,,,7-eleven Convenience Store 22557,TX,113724.0,1041 N TOWN EAST BLVD,1076801.0,4613,-96.61145
75041,DALLAS,3879235.27354556,Convenience Store,GARLAND,-10758978.0234821,32.878857,,,,Kingsley Grocery And Check Cashing,TX,114107.0,1433 W KINGSLEY RD,1214629.0,4225,-96.649544
75254,DALLAS,3888742.1408677,Supermarket,DALLAS,-10776108.4233228,32.95055,Ste 200,,,DALLAS (FAR NORTH) 407,TX,114110.0,14856 PRESTON RD,1215803.0,6846,-96.803429
75243,DALLAS,3886105.97275904,Supermarket,DALLAS,-10769692.7471099,32.930676,,,,World Food Warehouse,TX,114183.0,13434 FLOYD CIR,1216467.0,1504,-96.745796
75248,DALLAS,3890453.69917113,Super Store,DALLAS,-10772274.6913794,32.963451,,,,Walmart Supercenter 8930,TX,114381.0,15757 COIT RD,1218121.0,    ,-96.76899
75224,DALLAS,3853933.21154047,Discount Retail,DALLAS,-10778578.1575456,32.687767,Ste 150,,,Dollar Tree 5444,TX,115436.0,4777 VISTAWOOD BLVD,1191782.0,    ,-96.825615
75141,DALLAS,3848676.89386839,Discount Retail,HUTCHINS,-10765807.2516033,32.648018,,,,Family Dollar 11392,TX,115461.0,103 E PALESTINE ST,1192147.0,    ,-96.710892
75211,DALLAS,3856907.48082194,Convenience Store,DALLAS,-10787779.4926961,32.710251,,,,Superconvenience Stop,TX,115530.0,3006 DUNCANVILLE RD,1602809.0,7301,-96.908272
75228,DALLAS,3870346.81023988,Convenience Store,DALLAS,-10764698.8434334,32.811775,,,,My Beer Store 10,TX,115566.0,2315 LAKELAND DR,1522079.0,5353,-96.700935
75212,DALLAS,3867431.78299851,Convenience Store,DALLAS,-10781971.9548614,32.789764,,,,Hampton Foodmart,TX,115569.0,3900 N HAMPTON RD,1522088.0,1637,-96.856102
75209,DALLAS,3873715.92940598,Convenience Store,DALLAS,-10779117.5004784,32.837208,,,,7-Eleven Convenience Store 37279B,TX,115685.0,4415 W MOCKINGBIRD LN,1583815.0,5203,-96.83046
75050,DALLAS,3863101.03332411,Convenience Store,GRAND PRAIRIE,-10801106.6621338,32.757053,,,,Fina Mart,TX,115920.0,1821 W TARRANT RD,1190447.0,3157,-97.027992
75211,DALLAS,3862893.61141046,Convenience Store,DALLAS,-10783446.3815169,32.755486,Forth,,,Loco Food Mart,TX,115978.0,2910 FORT WORTH AVE,1522594.0,2405,-96.869347
75040,DALLAS,3881530.09787709,Super Store,GARLAND,-10759041.6982308,32.896168,,,,Walmart Neighborhood Market 4046,TX,116027.0,1855 S GARLAND AVE,1126763.0,7648,-96.650116
75211,DALLAS,3860354.4117181,Convenience Store,DALLAS,-10789172.3221649,32.736301,,,,Fuel Stop,TX,116049.0,5816 KEENELAND PKWY,1126973.0,6958,-96.920784
75211,DALLAS,3862279.57392942,Convenience Store,DALLAS,-10789255.589144,32.750847,,,,QuikTrip 970,TX,116101.0,5909 W DAVIS ST,1127719.0,    ,-96.921532
75006,DALLAS,3892694.58516173,Super Store,CARROLLTON,-10787949.366239,32.980339,,,,99 Ranch Market 105,TX,116289.0,2532 OLD DENTON RD,1220898.0,1347,-96.909798
75214,DALLAS,3870675.29434054,Pharmacy,DALLAS,-10770415.5445636,32.814255,,,,CVS Pharmacy 10324,TX,116377.0,6420 GASTON AVE,1219683.0,4022,-96.752289
75180,DALLAS,3856219.53837488,Discount Retail,BALCH SPRINGS,-10757094.2750589,32.705051,,,,Family Dollar 11509,TX,116417.0,11327 SEAGOVILLE RD,1223293.0,3123,-96.632622
75211,DALLAS,3857233.47370633,Convenience Store,DALLAS,-10787984.9884761,32.712715,,,,7-eleven Convenience Store 35402B,TX,116687.0,2821 S WALTON WALKER BLVD,1129221.0,7412,-96.910118
75044,DALLAS,3892619.60780534,Convenience Store,GARLAND,-10760567.8884496,32.979774,,,,7-Eleven Convenience Store 36371A,TX,116932.0,7235 N GEORGE BUSH HWY,1220502.0,2979,-96.663826
75228,DALLAS,3868237.57792442,Super Store,DALLAS,-10763838.5664086,32.795849,,,,La Michoacana Meat Market 37,TX,117046.0,8707 E R L THORNTON FWY,1027448.0,7113,-96.693207
75240,DALLAS,3887317.73534218,Convenience Store,DALLAS,-10771686.0339121,32.939812,Ste 103,,,Shop N Go 3,TX,117222.0,8220 SPRING VALLEY RD,1028636.0,3866,-96.763702
75150,DALLAS,3868344.18269765,Convenience Store,MESQUITE,-10759368.6435753,32.796654,,,,Hms Mart Mesquite,TX,117501.0,3733 N TOWN EAST BLVD,1421701.0,3759,-96.653053
75208,DALLAS,3860969.93710427,Convenience Store,DALLAS,-10778473.7398632,32.740952,,,,QuikTrip 975,TX,117514.0,511 S ZANG BLVD,1159882.0,6628,-96.824677
75050,DALLAS,3863693.40381168,Convenience Store,GRAND PRAIRIE,-10797553.2326682,32.761528,,,,Racetrac 73,TX,117650.0,1525 N BELT LINE RD,1029060.0,9708,-96.996071
75006,DALLAS,3884495.16955288,Convenience Store,CARROLLTON,-10789669.1410523,32.91853,,,,Racetrac 143,TX,117719.0,2460 LUNA RD,1029063.0,6502,-96.925247
75063,DALLAS,3884847.25691974,Convenience Store,IRVING,-10797223.7269755,32.921185,,,,Racetrac 174,TX,117724.0,8400 N BELT LINE RD,1029065.0,6050,-96.993111
75039,DALLAS,3881574.11367857,Convenience Store,IRVING,-10793507.9936923,32.8965,,,,Racetrac 231,TX,117730.0,801 W ROYAL LN,1029069.0,3816,-96.959732
75238,DALLAS,3879031.41100219,Convenience Store,DALLAS,-10766577.5824796,32.877319,,,,Circle K 2706136,TX,117920.0,9616 AUDELIA RD,1162842.0,2632,-96.717812
75081,DALLAS,3886230.91009278,Convenience Store,RICHARDSON,-10764656.4307075,32.931618,,,,7-Eleven Convenience Store 32917B,TX,118202.0,1360 S PLANO RD,1649814.0,5928,-96.700554
75041,DALLAS,3878572.79948375,Convenience Store,GARLAND,-10760578.9090792,32.873859,,,,RaceTrac 630,TX,118266.0,3401 S GARLAND AVE,1246642.0,4099,-96.663925
75052,DALLAS,3852238.06506247,Convenience Store,GRAND PRAIRIE,-10800626.8751285,32.67495,,,,QuikTrip 946,TX,118275.0,4005 LAKE RIDGE PKWY,1246687.0,1102,-97.023682
75082,DALLAS,3894949.03999596,Pharmacy,RICHARDSON,-10763937.0841579,32.997326,Unit 700,,,CVS 10665,TX,118527.0,1555 E RENNER RD,1247904.0,    ,-96.694092
75062,DALLAS,3876115.82135013,Discount Retail,IRVING,-10797101.3868551,32.85532,,,,Family Dollar 6955,TX,118589.0,3620 N BELT LINE RD,1247934.0,7805,-96.992012
75204,DALLAS,3868971.6474929,Convenience Store,DALLAS,-10773727.7446927,32.801392,,,,7-eleven Convenience Store 37329A,TX,118736.0,4301 ROSS AVE,1245996.0,5001,-96.782043
75203,DALLAS,3861061.25622799,Discount Retail,DALLAS,-10774453.1024947,32.741642,,,,Dollar General 12629,TX,118939.0,2919 CEDAR CREST BLVD,971416.0,4011,-96.788559
75211,DALLAS,3860266.14184429,Discount Retail,DALLAS,-10785967.8793029,32.735634,Ste. 201,,,Dollar Tree 5915,TX,119131.0,1005 S COCKRELL HILL,1195058.0,    ,-96.891998
75115,DALLAS,3840962.01328589,Discount Retail,DESOTO,-10778424.4253288,32.589645,,,,Dollar Tree 5511,TX,119321.0,1398 E BELT LINE RD,1195626.0,5211,-96.824234
75224,DALLAS,3854405.54699652,Grocery Store,DALLAS,-10780295.48333,32.691338,Ste 575,,,Nutritional Products of Texas 10,TX,119344.0,1111 W LEDBETTER DR,1195125.0,4960,-96.841042
75228,DALLAS,3869502.5951748,Grocery Store,DALLAS,-10762628.3009047,32.805401,Ste 205,,,Nutritional Products of Texas 18,TX,119439.0,3312 N BUCKNER BLVD,1195132.0,5650,-96.682335
75211,DALLAS,3859173.74103324,Convenience Store,DALLAS,-10783865.9446777,32.727379,,,,Payless Food & Beer & Wine,TX,119620.0,3249 DAWES DR,1643132.0,5760,-96.873116
75150,DALLAS,3869701.12728601,Convenience Store,MESQUITE,-10761029.0851,32.8069,,,,B-z Shop Food Store #1,TX,119704.0,3020 BIG TOWN BLVD,723036.0,2412,-96.667969
75050,DALLAS,3863538.39180935,Convenience Store,GRAND PRAIRIE,-10797414.7512217,32.760357,,,,Quik Trip 953,TX,119813.0,1110 N BELTLINE RD,1192733.0,    ,-96.994827
75006,DALLAS,3889151.00294482,Convenience Store,CARROLLTON,-10787421.0439357,32.953632,Ste 118,,,A To Z Beer And Wine,TX,119907.0,1208 E BELT LINE RD,1192809.0,6280,-96.905052
75214,DALLAS,3873752.23154367,Supermarket,DALLAS,-10770309.3457694,32.837482,Ste 322,,,Sprouts Farmers Market 160,TX,120057.0,6465 E MOCKINGBIRD LN,1523774.0,2473,-96.751335
75231,DALLAS,3880098.87875333,Convenience Store,DALLAS,-10771109.3989498,32.885372,,,,7-eleven Convenience Store 35474A,TX,120263.0,7567 GREENVILLE AVE,1224056.0,3801,-96.758522
75104,DALLAS,3840977.20734367,Super Store,CEDAR HILL,-10789607.1360959,32.58976,,,,Walmart Neighborhood Market 3204,TX,120276.0,820 E BELT LINE RD,1224164.0,2215,-96.92469
75253,DALLAS,3854703.69285201,Discount Retail,DALLAS,-10751377.5739287,32.693592,,,,Dollar General Store 15981,TX,120544.0,580 W LAWSON RD,1229570.0,6221,-96.581268
75204,DALLAS,3870233.69727229,Pharmacy,DALLAS,-10773688.7828709,32.810921,,,,CVS 10634,TX,120713.0,2350 N FITZHUGH AVE,1229699.0,    ,-96.781693
75088,DALLAS,3883060.539308,Supermarket,ROWLETT,-10750520.6364886,32.907711,,,,Sprouts Farmers Market 145,TX,120811.0,3001 LAKEVIEW PKWY,1229243.0,    ,-96.57357
75227,DALLAS,3865043.85507872,Convenience Store,DALLAS,-10763773.110548,32.771729,,,,Texas' Mini Mart,TX,120851.0,7517 MILITARY PKWY,1524106.0,3950,-96.692619
75146,DALLAS,3842920.75414978,Discount Retail,LANCASTER,-10774216.1032988,32.604469,Ste 400,,,Dollar Tree 6466,TX,121143.0,1445 W PLEASANT RUN RD,1271095.0,1327,-96.78643
75043,DALLAS,3874780.3970056,Grocery Store,GARLAND,-10752798.4559092,32.845242,,,,Kea Import Foods,TX,121257.0,580 CASTLEGLEN DR,1031912.0,5804,-96.594032
75228,DALLAS,3874492.21011986,Convenience Store,DALLAS,-10762785.3727062,32.843067,,,,New Dairy Way,TX,121365.0,1551 CENTERVILLE,1032615.0,3310,-96.683746
75230,DALLAS,3883169.26750519,Pharmacy,DALLAS,-10775933.4290833,32.908531,Ste 703,,,WALGREENS 13930,TX,121385.0,11700 PRESTON RD,1032919.0,6117,-96.801857
75150,DALLAS,3874423.44381006,Discount Retail,MESQUITE,-10756068.2433122,32.842548,,,,Family Dollar 8709,TX,121845.0,1300 OATES DR,1034711.0,6863,-96.623405
75040,DALLAS,3881856.77329911,Super Store,GARLAND,-10756894.6792119,32.898632,,,,El Rancho 1626,TX,121846.0,1540 S 1ST ST,1133420.0,7942,-96.630829
75063,DALLAS,3885103.73700376,Pharmacy,IRVING,-10793090.1003238,32.923119,,,,CVS Pharmacy 10880,TX,122015.0,8580 N MACARTHUR BLVD,1274546.0,4111,-96.955978
75217,DALLAS,3860086.95735541,Convenience Store,DALLAS,-10761693.217182,32.73428,,,,Buy And Ride Store,TX,122380.0,8505 LAKE JUNE RD,1274006.0,2324,-96.673935
75241,DALLAS,3850551.62444879,Discount Retail,DALLAS,-10778087.2385912,32.662197,,,,Family Dollar 11581,TX,122650.0,200 E CAMP WISDOM RD,1272519.0,    ,-96.821205
75137,DALLAS,3848376.78476481,Supermarket,DUNCANVILLE,-10785433.6570666,32.645748,,,,Lmmm Dallas 42 Ltd. 42,TX,123013.0,1109 E HIGHWAY 67,1276704.0,2701,-96.887199
75006,DALLAS,3893176.97307857,Grocery Store,CARROLLTON,-10788125.139715,32.983974,Ste 128,,,Wooltari Mall,TX,123178.0,1016 W TRINITY MILLS RD,1627116.0,1336,-96.911377
75224,DALLAS,3854407.00199351,Convenience Store,DALLAS,-10778481.3095886,32.691349,,,,Tiger Mart 68,TX,123202.0,145 W ANN ARBOR AVE,1165703.0,    ,-96.824745
75233,DALLAS,3854384.78024087,Convenience Store,DALLAS,-10782129.0266629,32.691181,,,,7-eleven Convenience Store 37015A,TX,123452.0,2400 W LEDBETTER DR,1276337.0,4016,-96.857513
75234,DALLAS,3882908.32152363,Convenience Store,FARMERS BRANCH,-10789029.6105777,32.906563,,,,QuikTrip 0999,TX,123483.0,1600 LBJ FREEWAY,1275284.0,6033,-96.919502
75207,DALLAS,3866597.8399955,Convenience Store,DALLAS,-10777430.7875539,32.783466,,,,7-Eleven Convenience Store 35416A,TX,123550.0,750 N RIVERFRONT BLVD,1165970.0,4312,-96.815308
75052,DALLAS,3851881.39711888,Supermarket,GRAND PRAIRIE,-10802946.3280387,32.672253,,,,ALDI 75086 75086,TX,124101.0,2601 W BARDIN RD,1250321.0,    ,-97.044518
75254,DALLAS,3889213.75299404,Discount Retail,DALLAS,-10776461.6400671,32.954105,100,,,Dollar Tree 5799,TX,124189.0,5909 BELT LINE RD,1171889.0,    ,-96.806602
75041,DALLAS,3879714.58979378,Grocery Store,GARLAND,-10755940.8938148,32.882473,Suite B,,,Grocery Services North 9,TX,124351.0,2851 DAIRY RD.,1312430.0,    ,-96.622261
75051,DALLAS,3856852.44395063,Convenience Store,GRAND PRAIRIE,-10800862.0932126,32.709835,,,,7-eleven Convenience Store 38262A,TX,124360.0,1401 W. PIONEER PKWY.,1312492.0,    ,-97.025795
